UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,network_type
UE_009,175.08,9.058,9.221,-80.779,0.00100219,419.403,1.21,2.86,9.4,0.5836,0.0,0.0,67.273,3.23,HAPS
UE_010,109.57,13.559,10.607,-77.012,0.00101441,473.685,1.41,5.38,9.4,0.3652,0.0,0.0,72.123,3.64,HAPS
UE_011,116.57,6.45,2.644,-80.701,0.02001027,195.649,1.42,34.37,9.4,0.3886,16.48,10.51,44.254,1.5,HAPS
UE_012,145.41,-24.953,-27.653,-96.281,0.02001523,0.322,1.45,46.8,9.4,0.4847,37.68,37.67,0.0,0.0,HAPS
UE_013,174.48,13.905,11.282,-76.482,0.00100066,500.692,1.65,2.3,9.4,0.5816,0.0,0.0,74.488,3.85,HAPS
UE_014,108.88,22.569,18.163,-74.945,0.00010178,787.206,1.13,3.17,9.4,0.3629,0.0,0.0,98.57,6.06,HAPS
UE_015,115.28,19.354,18.063,-75.079,0.00010564,782.942,1.21,2.13,9.4,0.3843,0.0,0.0,98.219,6.02,HAPS
UE_016,143.46,14.259,10.112,-77.985,0.00100633,454.143,1.55,2.04,9.4,0.4782,0.0,0.0,70.393,3.49,HAPS
UE_017,45.83,30.584,25.892,-69.754,1.243e-05,1118.616,0.51,4.49,9.4,0.1528,0.0,0.0,100.0,8.6,HAPS
UE_018,105.2,18.908,16.239,-75.472,0.00010229,705.668,1.21,0.92,9.4,0.3507,0.0,0.0,91.835,5.43,HAPS
UE_019,111.0,-17.12,-19.003,-93.217,0.02000457,2.345,1.16,32.58,9.4,0.37,42.02,33.05,0.0,0.02,HAPS
UE_000,149.5,10.733,9.181,-78.991,0.00101329,417.846,1.06,0.28,9.4,0.4983,0.0,0.0,67.132,3.21,HAPS
UE_001,110.25,10.66,8.151,-80.701,0.0010005,378.724,0.95,0.27,9.4,0.3675,0.0,0.0,63.529,2.91,HAPS
UE_002,89.12,20.21,18.011,-74.935,0.00011431,780.753,1.03,0.13,9.4,0.2971,0.0,0.0,98.039,6.01,HAPS
UE_003,170.83,18.219,16.784,-76.525,0.00010996,728.69,1.32,1.21,9.4,0.5694,0.0,0.0,93.742,5.61,HAPS
UE_004,144.92,15.092,9.668,-79.038,0.0010076,436.724,1.53,2.37,9.4,0.4831,0.0,0.0,68.837,3.36,HAPS
UE_005,88.69,16.058,12.537,-76.995,0.00010571,551.586,0.92,0.22,9.4,0.2956,0.0,0.0,78.879,4.24,HAPS
UE_006,171.3,11.844,8.685,-77.575,0.00100877,398.891,1.47,1.64,9.4,0.571,0.0,0.0,65.399,3.07,HAPS
UE_007,49.23,27.366,24.403,-71.586,1.086e-05,1054.542,0.66,0.16,9.4,0.1641,0.0,0.0,100.0,8.11,HAPS
UE_008,92.08,21.228,16.947,-72.588,0.00010641,735.606,1.08,3.22,9.4,0.3069,0.0,0.0,94.314,5.66,HAPS
UE_009,175.01,13.617,11.172,-77.916,0.00100799,496.262,1.85,2.45,9.4,0.5834,0.0,0.0,74.102,3.82,HAPS
UE_010,109.39,15.487,11.84,-76.558,0.00100393,523.192,1.03,2.5,9.4,0.3646,0.0,0.0,76.439,4.02,HAPS
UE_011,116.68,17.482,14.571,-76.144,0.0001095,635.691,1.06,3.4,9.4,0.3889,0.0,0.0,85.999,4.89,HAPS
UE_012,145.24,-32.668,-35.357,-99.598,0.02000198,0.055,1.65,46.95,9.4,0.4841,37.68,37.63,0.0,0.0,HAPS
UE_013,174.65,14.267,10.783,-78.187,0.00100424,480.703,1.76,7.45,9.4,0.5822,0.0,0.0,72.74,3.7,HAPS
UE_014,108.69,19.907,15.378,-74.428,0.00011129,669.462,1.21,1.38,9.4,0.3623,0.0,0.0,88.823,5.15,HAPS
UE_015,115.11,8.372,6.809,-80.776,0.0010012,329.559,0.94,0.45,9.4,0.3837,0.0,0.0,58.831,2.54,HAPS
UE_016,143.41,15.382,12.593,-76.218,0.00010111,553.892,0.98,2.6,9.4,0.478,0.0,0.0,79.077,4.26,HAPS
UE_017,45.98,26.385,23.959,-73.033,2.464e-05,1035.442,0.85,8.79,9.4,0.1533,0.0,0.0,100.0,7.96,HAPS
UE_018,105.01,22.327,22.329,-73.942,2.781e-05,965.381,0.83,4.13,9.4,0.35,0.0,0.0,100.0,7.43,HAPS
UE_019,110.8,-16.684,-18.8,-92.69,0.02001576,2.456,0.84,32.38,9.4,0.3693,42.02,32.99,0.0,0.02,HAPS
UE_000,149.48,7.106,6.487,-82.072,0.00100396,318.118,1.31,2.52,9.4,0.4983,0.0,0.0,57.703,2.45,HAPS
UE_001,110.41,14.349,11.058,-79.476,0.0010005,491.682,0.76,4.09,9.4,0.368,0.0,0.0,73.702,3.78,HAPS
UE_002,88.95,14.435,7.587,-76.634,0.0010174,357.762,0.7,0.36,9.4,0.2965,0.0,0.0,61.553,2.75,HAPS
UE_003,170.73,10.361,8.274,-79.012,0.00101246,383.347,1.18,0.79,9.4,0.5691,0.0,0.0,63.961,2.95,HAPS
UE_004,144.99,15.149,12.495,-77.473,0.00010477,549.873,1.14,0.54,9.4,0.4833,0.0,0.0,78.733,4.23,HAPS
UE_005,88.89,25.909,22.163,-72.305,2.234e-05,958.236,1.2,0.57,9.4,0.2963,0.0,0.0,100.0,7.37,HAPS
UE_006,171.49,5.817,4.667,-82.44,0.02000349,256.639,1.74,41.6,9.4,0.5716,0.0,0.0,51.335,1.97,HAPS
UE_007,49.04,25.179,24.256,-72.028,1.43e-05,1048.204,0.39,1.76,9.4,0.1635,0.0,0.0,100.0,8.06,HAPS
UE_008,92.25,18.419,14.798,-76.118,0.00010551,645.182,1.05,0.12,9.4,0.3075,0.0,0.0,86.794,4.96,HAPS
UE_009,174.95,8.736,6.788,-79.899,0.00100081,328.809,1.45,0.76,9.4,0.5832,0.0,0.0,58.757,2.53,HAPS
UE_010,109.2,18.095,15.104,-75.813,0.00010453,657.976,1.35,4.05,9.4,0.364,0.0,0.0,87.864,5.06,HAPS
UE_011,116.81,11.163,4.267,-77.33,0.0200014,243.909,1.38,46.78,9.4,0.3894,0.0,0.0,49.934,1.88,HAPS
UE_012,145.07,-28.745,-31.785,-98.76,0.02001053,0.124,0.98,11.7,9.4,0.4836,37.68,37.59,0.0,0.0,HAPS
UE_013,174.82,14.148,13.062,-78.117,0.00010217,573.122,1.7,2.36,9.4,0.5827,0.0,0.0,80.716,4.41,HAPS
UE_014,108.49,15.92,13.924,-76.077,0.00010308,608.748,0.9,1.69,9.4,0.3616,0.0,0.0,83.733,4.68,HAPS
UE_015,114.93,10.874,10.061,-78.924,0.00101143,452.127,1.38,1.0,9.4,0.3831,0.0,0.0,70.214,3.48,HAPS
UE_016,143.36,16.462,13.759,-75.764,0.00010252,601.918,1.44,3.05,9.4,0.4779,0.0,0.0,83.157,4.63,HAPS
UE_017,46.13,17.969,14.423,-76.259,0.00010964,629.513,0.4,0.79,9.4,0.1538,0.0,0.0,85.481,4.84,HAPS
UE_018,104.81,11.909,10.479,-78.324,0.00100635,468.61,1.47,1.14,9.4,0.3494,0.0,0.0,71.675,3.6,HAPS
UE_019,110.6,-16.7,-19.574,-93.523,0.02000016,2.057,0.76,18.73,9.4,0.3687,42.02,32.93,0.0,0.02,HAPS
UE_000,149.48,17.398,13.958,-74.706,0.00010847,610.175,1.76,0.98,9.4,0.4983,0.0,0.0,83.854,4.69,HAPS
UE_001,110.57,21.843,18.539,-75.372,0.00010601,803.23,1.31,0.15,9.4,0.3686,0.0,0.0,99.888,6.18,HAPS
UE_002,88.77,10.971,7.981,-80.203,0.00102252,372.367,1.14,0.96,9.4,0.2959,0.0,0.0,62.934,2.86,HAPS
UE_003,170.63,11.627,10.753,-79.641,0.0010002,479.511,1.22,0.83,9.4,0.5688,0.0,0.0,72.636,3.69,HAPS
UE_004,145.07,18.831,14.186,-74.562,0.0001244,619.64,1.65,1.87,9.4,0.4836,0.0,0.0,84.651,4.77,HAPS
UE_005,89.08,14.789,11.365,-77.858,0.00100392,504.016,0.69,5.24,9.4,0.2969,0.0,0.0,74.777,3.88,HAPS
UE_006,171.68,14.826,12.546,-79.28,0.00010098,551.937,1.77,0.67,9.4,0.5723,0.0,0.0,78.909,4.25,HAPS
UE_007,48.86,20.042,16.424,-76.891,0.00010397,713.508,0.67,1.88,9.4,0.1629,0.0,0.0,92.485,5.49,HAPS
UE_008,92.42,21.148,18.089,-75.408,0.00010225,784.054,1.02,0.4,9.4,0.3081,0.0,0.0,98.311,6.03,HAPS
UE_009,174.88,15.526,14.077,-75.39,0.00010222,615.127,1.85,0.23,9.4,0.5829,0.0,0.0,84.271,4.73,HAPS
UE_010,109.02,22.127,19.567,-73.956,0.00010552,847.063,0.81,3.28,9.4,0.3634,0.0,0.0,100.0,6.52,HAPS
UE_011,116.93,17.462,13.526,-75.797,0.00010139,592.249,1.29,1.84,9.4,0.3898,0.0,0.0,82.339,4.56,HAPS
UE_012,144.9,-24.455,-26.414,-97.929,0.02000663,0.428,1.53,24.16,9.4,0.483,37.68,37.54,0.0,0.0,HAPS
UE_013,174.99,17.255,16.004,-77.617,0.00010693,695.792,1.94,3.03,9.4,0.5833,0.0,0.0,91.015,5.35,HAPS
UE_014,108.29,12.601,8.041,-76.88,0.00100828,374.586,1.37,0.2,9.4,0.361,0.0,0.0,63.142,2.88,HAPS
UE_015,114.75,18.651,18.796,-76.862,0.0001031,814.182,1.15,2.67,9.4,0.3825,0.0,0.0,100.0,6.26,HAPS
UE_016,143.3,14.796,12.249,-76.378,0.00011623,539.843,1.54,1.58,9.4,0.4777,0.0,0.0,77.873,4.15,HAPS
UE_017,46.28,26.626,21.256,-71.775,3.58e-05,919.361,0.99,8.81,9.4,0.1543,0.0,0.0,100.0,7.07,HAPS
UE_018,104.61,14.455,11.682,-79.208,0.00101913,516.815,0.77,2.53,9.4,0.3487,0.0,0.0,75.888,3.98,HAPS
UE_019,110.4,-19.502,-20.873,-95.13,0.02000204,1.528,0.93,25.45,9.4,0.368,42.02,32.87,0.0,0.01,HAPS
UE_000,149.47,15.34,12.325,-77.979,0.00011224,542.939,1.3,0.14,9.4,0.4982,0.0,0.0,78.139,4.18,HAPS
UE_001,110.73,18.655,15.689,-76.294,0.00010701,682.522,1.42,1.55,9.4,0.3691,0.0,0.0,89.911,5.25,HAPS
UE_002,88.59,16.233,13.067,-78.877,0.00010374,573.334,0.76,0.81,9.4,0.2953,0.0,0.0,80.734,4.41,HAPS
UE_003,170.53,9.088,9.035,-80.716,0.00101727,412.243,1.41,0.12,9.4,0.5684,0.0,0.0,66.622,3.17,HAPS
UE_004,145.15,11.035,8.111,-78.944,0.00100921,377.207,1.53,0.45,9.4,0.4838,0.0,0.0,63.388,2.9,HAPS
UE_005,89.27,21.151,17.232,-72.841,0.00010307,747.68,0.6,0.85,9.4,0.2976,0.0,0.0,95.312,5.75,HAPS
UE_006,171.87,7.435,6.045,-82.375,0.00100316,302.681,1.21,9.78,9.4,0.5729,0.0,0.0,56.156,2.33,HAPS
UE_007,48.68,23.666,21.446,-73.092,2.227e-05,927.491,0.72,1.95,9.4,0.1623,0.0,0.0,100.0,7.13,HAPS
UE_008,92.59,16.405,12.096,-76.664,0.00010152,533.613,1.17,3.05,9.4,0.3086,0.0,0.0,77.337,4.1,HAPS
UE_009,174.83,15.935,13.045,-77.737,0.00010239,572.432,1.56,5.53,9.4,0.5828,0.0,0.0,80.658,4.4,HAPS
UE_010,108.83,23.114,20.622,-74.546,3.153e-05,892.193,0.8,1.84,9.4,0.3628,0.0,0.0,100.0,6.86,HAPS
UE_011,117.06,11.791,7.822,-78.853,0.00100002,366.472,1.33,3.81,9.4,0.3902,0.0,0.0,62.379,2.82,HAPS
UE_012,144.74,-24.534,-26.633,-96.348,0.0200029,0.407,1.43,25.82,9.4,0.4825,37.68,37.5,0.0,0.0,HAPS
UE_013,175.16,10.566,7.888,-80.385,0.00100992,368.895,1.51,0.17,9.4,0.5839,0.0,0.0,62.607,2.84,HAPS
UE_014,108.09,20.58,16.227,-75.746,0.00011313,705.19,0.99,7.43,9.4,0.3603,0.0,0.0,91.795,5.42,HAPS
UE_015,114.56,10.98,9.455,-79.535,0.00100818,428.449,0.98,1.86,9.4,0.3819,0.0,0.0,68.092,3.3,HAPS
UE_016,143.24,15.985,13.514,-79.533,0.00010064,591.79,1.05,0.32,9.4,0.4775,0.0,0.0,82.3,4.55,HAPS
UE_017,46.43,26.807,22.62,-71.54,1.53e-05,977.857,0.41,6.75,9.4,0.1548,0.0,0.0,100.0,7.52,HAPS
UE_018,104.42,23.339,20.692,-76.219,1.293e-05,895.184,1.31,0.22,9.4,0.3481,0.0,0.0,100.0,6.89,HAPS
UE_019,110.2,-12.312,-14.712,-89.625,0.02001219,6.232,0.91,26.3,9.4,0.3673,42.02,32.81,0.0,0.05,HAPS
UE_000,149.47,13.867,13.358,-77.918,0.00010337,585.32,1.78,8.23,9.4,0.4982,0.0,0.0,81.752,4.5,HAPS
UE_001,110.89,17.861,14.45,-76.437,0.00010707,630.645,0.97,0.21,9.4,0.3696,0.0,0.0,85.576,4.85,HAPS
UE_002,88.41,19.128,15.298,-75.276,0.00010003,666.101,0.74,3.36,9.4,0.2947,0.0,0.0,88.543,5.12,HAPS
UE_003,170.44,18.01,16.923,-75.495,0.00012289,734.577,1.28,1.11,9.4,0.5681,0.0,0.0,94.229,5.65,HAPS
UE_004,145.24,18.73,15.506,-76.805,0.00011802,674.815,1.4,3.52,9.4,0.4841,0.0,0.0,89.269,5.19,HAPS
UE_005,89.45,13.958,10.72,-78.051,0.00100174,478.203,1.38,1.31,9.4,0.2982,0.0,0.0,72.521,3.68,HAPS
UE_006,172.06,13.976,12.368,-79.491,0.00010183,544.674,1.7,0.1,9.4,0.5735,0.0,0.0,78.287,4.19,HAPS
UE_007,48.49,27.967,24.936,-72.977,3.061e-05,1077.48,1.02,3.72,9.4,0.1616,0.0,0.0,100.0,8.29,HAPS
UE_008,92.75,17.267,12.334,-76.81,0.00010885,543.296,1.32,2.67,9.4,0.3092,0.0,0.0,78.169,4.18,HAPS
UE_009,174.77,20.866,18.421,-75.442,0.00012276,798.191,1.54,3.07,9.4,0.5826,0.0,0.0,99.474,6.14,HAPS
UE_010,108.64,18.461,16.501,-76.375,0.00011826,716.737,0.87,0.59,9.4,0.3621,0.0,0.0,92.753,5.51,HAPS
UE_011,117.19,15.48,12.401,-75.849,0.00011214,546.046,1.53,4.51,9.4,0.3906,0.0,0.0,78.405,4.2,HAPS
UE_012,144.58,-29.362,-29.801,-99.649,0.02000753,0.196,1.62,22.63,9.4,0.4819,37.68,37.46,0.0,0.0,HAPS
UE_013,175.34,9.787,6.109,-78.093,0.00100137,304.922,1.67,0.1,9.4,0.5845,0.0,0.0,56.383,2.35,HAPS
UE_014,107.9,14.897,10.442,-78.354,0.00101299,467.149,0.84,0.7,9.4,0.3597,0.0,0.0,71.546,3.59,HAPS
UE_015,114.38,10.536,7.879,-80.779,0.00100537,368.575,1.01,0.38,9.4,0.3813,0.0,0.0,62.577,2.84,HAPS
UE_016,143.18,12.257,8.549,-79.653,0.0010088,393.707,1.05,0.1,9.4,0.4773,0.0,0.0,64.921,3.03,HAPS
UE_017,46.58,20.357,15.6,-76.243,0.00011501,678.799,0.8,0.46,9.4,0.1553,0.0,0.0,89.601,5.22,HAPS
UE_018,104.22,15.021,12.095,-76.848,0.00011225,533.563,0.88,1.51,9.4,0.3474,0.0,0.0,77.333,4.1,HAPS
UE_019,110.01,-14.502,-16.575,-92.194,0.02000269,4.082,1.09,24.48,9.4,0.3667,42.02,32.75,0.0,0.03,HAPS
UE_000,149.48,6.899,5.407,-81.012,0.02001073,280.96,1.79,0.27,9.4,0.4983,0.0,0.0,53.925,2.16,HAPS
UE_001,111.06,13.366,10.156,-78.912,0.00101281,455.855,1.24,1.13,9.4,0.3702,0.0,0.0,70.545,3.51,HAPS
UE_002,88.22,9.368,4.265,-80.537,0.02000277,243.844,1.18,46.69,9.4,0.2941,0.0,0.0,49.927,1.88,HAPS
UE_003,170.35,10.648,9.464,-78.816,0.00100583,428.792,1.3,3.95,9.4,0.5678,0.0,0.0,68.123,3.3,HAPS
UE_004,145.33,9.907,6.093,-78.833,0.0010014,304.372,1.09,2.61,9.4,0.4844,0.0,0.0,56.327,2.34,HAPS
UE_005,89.64,14.803,11.976,-77.418,0.00101297,528.732,0.66,8.36,9.4,0.2988,0.0,0.0,76.917,4.07,HAPS
UE_006,172.25,-11.636,-13.722,-90.005,0.02000578,7.797,1.62,17.82,9.4,0.5742,23.02,23.79,0.0,0.06,HAPS
UE_007,48.31,23.902,19.41,-72.555,0.00010724,840.361,0.89,1.56,9.4,0.161,0.0,0.0,100.0,6.46,HAPS
UE_008,92.92,16.18,14.781,-76.345,0.00011761,644.469,0.98,2.34,9.4,0.3097,0.0,0.0,86.735,4.96,HAPS
UE_009,174.72,10.343,9.243,-80.451,0.00100478,420.266,1.9,1.24,9.4,0.5824,0.0,0.0,67.352,3.23,HAPS
UE_010,108.45,16.636,12.785,-77.263,0.00010589,561.759,1.22,1.62,9.4,0.3615,0.0,0.0,79.749,4.32,HAPS
UE_011,117.33,12.237,9.684,-79.396,0.0010111,437.357,1.53,3.06,9.4,0.3911,0.0,0.0,68.894,3.36,HAPS
UE_012,144.42,-23.568,-25.553,-97.569,0.02000648,0.521,1.4,33.5,9.4,0.4814,37.68,37.42,0.0,0.0,HAPS
UE_013,175.52,12.102,9.521,-79.837,0.00100437,431.035,1.83,0.73,9.4,0.5851,0.0,0.0,68.325,3.32,HAPS
UE_014,107.7,19.129,13.035,-74.846,0.00010339,572.021,0.85,1.8,9.4,0.359,0.0,0.0,80.623,4.4,HAPS
UE_015,114.19,21.025,17.264,-76.013,0.00011263,749.054,1.36,3.16,9.4,0.3806,0.0,0.0,95.426,5.76,HAPS
UE_016,143.11,12.667,8.831,-76.452,0.00100296,404.431,1.18,0.13,9.4,0.477,0.0,0.0,65.908,3.11,HAPS
UE_017,46.72,18.146,16.152,-73.865,0.00011208,702.025,0.86,2.26,9.4,0.1557,0.0,0.0,91.532,5.4,HAPS
UE_018,104.02,18.661,17.489,-75.676,0.00011312,758.578,1.45,0.16,9.4,0.3467,0.0,0.0,96.211,5.84,HAPS
UE_019,109.81,-16.321,-19.774,-92.464,0.02000955,1.965,1.13,8.54,9.4,0.366,42.02,32.69,0.0,0.02,HAPS
UE_000,149.49,12.659,12.136,-79.812,0.00010194,535.243,1.34,0.8,9.4,0.4983,0.0,0.0,77.478,4.12,HAPS
UE_001,111.23,18.953,15.818,-75.043,0.00011365,687.956,0.94,2.66,9.4,0.3708,0.0,0.0,90.363,5.29,HAPS
UE_002,88.04,21.708,19.562,-72.925,0.00010582,846.849,1.36,0.25,9.4,0.2935,0.0,0.0,100.0,6.51,HAPS
UE_003,170.27,7.292,4.988,-80.155,0.02001937,267.065,1.6,46.83,9.4,0.5676,0.0,0.0,52.458,2.05,HAPS
UE_004,145.43,18.265,15.614,-77.278,0.00011174,679.359,1.51,0.1,9.4,0.4848,0.0,0.0,89.648,5.23,HAPS
UE_005,89.83,16.873,11.104,-76.241,0.00100148,493.544,0.63,0.6,9.4,0.2994,0.0,0.0,73.865,3.8,HAPS
UE_006,172.45,-16.182,-18.377,-93.46,0.02000402,2.706,1.53,33.67,9.4,0.5748,23.02,23.82,0.0,0.02,HAPS
UE_007,48.13,24.826,23.216,-73.699,1.052e-05,1003.478,0.47,0.17,9.4,0.1604,0.0,0.0,100.0,7.72,HAPS
UE_008,93.08,17.238,15.01,-74.72,0.00010457,654.025,1.13,2.9,9.4,0.3103,0.0,0.0,87.534,5.03,HAPS
UE_009,174.67,10.241,7.143,-79.484,0.00100573,341.58,1.24,2.14,9.4,0.5822,0.0,0.0,60.001,2.63,HAPS
UE_010,108.26,16.216,13.012,-77.77,0.00010827,571.072,0.99,4.73,9.4,0.3609,0.0,0.0,80.542,4.39,HAPS
UE_011,117.46,18.468,13.545,-76.07,0.00011568,593.046,1.47,3.0,9.4,0.3915,0.0,0.0,82.407,4.56,HAPS
UE_012,144.26,-23.968,-26.715,-99.408,0.02000884,0.399,1.52,17.68,9.4,0.4809,37.68,37.38,0.0,0.0,HAPS
UE_013,175.7,8.662,5.38,-80.602,0.02000516,280.072,1.82,5.52,9.4,0.5857,0.0,0.0,53.832,2.15,HAPS
UE_014,107.5,16.315,11.711,-75.958,0.00100919,517.968,1.08,7.96,9.4,0.3583,0.0,0.0,75.988,3.98,HAPS
UE_015,114.01,12.189,8.935,-78.612,0.00101357,408.402,1.02,1.25,9.4,0.38,0.0,0.0,66.271,3.14,HAPS
UE_016,143.04,13.075,10.423,-79.271,0.00100315,466.418,1.28,0.33,9.4,0.4768,0.0,0.0,71.482,3.59,HAPS
UE_017,46.86,27.226,22.416,-71.186,2.149e-05,969.111,1.1,1.48,9.4,0.1562,0.0,0.0,100.0,7.45,HAPS
UE_018,103.82,17.361,15.513,-75.94,0.00011812,675.129,1.13,0.17,9.4,0.3461,0.0,0.0,89.296,5.19,HAPS
UE_019,109.61,-12.639,-18.56,-90.883,0.02000904,2.595,0.88,20.92,9.4,0.3654,42.02,32.63,0.0,0.02,HAPS
UE_000,149.5,22.463,19.454,-73.149,0.00012057,842.227,1.5,0.13,9.4,0.4983,0.0,0.0,100.0,6.48,HAPS
UE_001,111.4,9.978,7.035,-80.658,0.00100059,337.68,0.91,3.09,9.4,0.3713,0.0,0.0,59.623,2.6,HAPS
UE_002,87.85,20.213,15.414,-75.376,0.00010953,670.981,1.33,2.83,9.4,0.2928,0.0,0.0,88.95,5.16,HAPS
UE_003,170.19,17.671,15.766,-76.525,0.00010511,685.742,1.69,1.2,9.4,0.5673,0.0,0.0,90.179,5.27,HAPS
UE_004,145.53,9.713,6.636,-80.324,0.00103193,323.387,1.75,0.22,9.4,0.4851,0.0,0.0,58.224,2.49,HAPS
UE_005,90.02,13.265,9.77,-77.058,0.00100568,440.721,0.79,6.68,9.4,0.3001,0.0,0.0,69.195,3.39,HAPS
UE_006,172.64,-12.54,-15.978,-90.351,0.02000668,4.676,1.59,29.3,9.4,0.5755,23.02,23.85,0.0,0.04,HAPS
UE_007,47.94,16.597,14.677,-77.149,0.00011281,640.12,1.11,4.93,9.4,0.1598,0.0,0.0,86.37,4.92,HAPS
UE_008,93.24,21.989,18.107,-73.023,0.00010656,784.815,0.99,0.76,9.4,0.3108,0.0,0.0,98.373,6.04,HAPS
UE_009,174.63,13.001,10.598,-79.455,0.00100424,473.329,1.83,1.16,9.4,0.5821,0.0,0.0,72.092,3.64,HAPS
UE_010,108.07,18.774,15.977,-75.422,0.00010241,694.663,1.29,1.41,9.4,0.3602,0.0,0.0,90.921,5.34,HAPS
UE_011,117.61,15.415,11.867,-78.355,0.00100428,524.297,1.0,4.27,9.4,0.392,0.0,0.0,76.534,4.03,HAPS
UE_012,144.1,-19.248,-21.503,-94.591,0.02000267,1.322,1.74,15.72,9.4,0.4803,37.68,37.33,0.0,0.01,HAPS
UE_013,175.88,4.429,1.652,-83.591,0.02000596,169.055,1.48,45.56,9.4,0.5863,0.0,0.0,40.784,1.3,HAPS
UE_014,107.3,14.809,11.113,-75.788,0.00100351,493.893,1.42,0.75,9.4,0.3577,0.0,0.0,73.895,3.8,HAPS
UE_015,113.82,10.112,7.994,-82.066,0.00100608,372.846,0.98,1.36,9.4,0.3794,0.0,0.0,62.979,2.87,HAPS
UE_016,142.97,15.393,13.386,-76.757,0.0001084,586.488,1.29,3.5,9.4,0.4766,0.0,0.0,81.851,4.51,HAPS
UE_017,47.0,25.218,20.851,-72.783,1.922e-05,901.974,0.72,1.2,9.4,0.1567,0.0,0.0,100.0,6.94,HAPS
UE_018,103.63,13.141,12.398,-79.948,0.00011244,545.903,0.92,3.68,9.4,0.3454,0.0,0.0,78.393,4.2,HAPS
UE_019,109.41,-18.468,-21.492,-95.137,0.02000324,1.326,1.2,48.95,9.4,0.3647,42.02,32.58,0.0,0.01,HAPS
UE_000,149.52,17.727,16.915,-76.601,0.00010201,734.236,1.12,0.38,9.4,0.4984,0.0,0.0,94.201,5.65,HAPS
UE_001,111.57,17.162,14.686,-76.928,0.00010778,640.486,1.02,2.06,9.4,0.3719,0.0,0.0,86.401,4.93,HAPS
UE_002,87.66,17.143,15.082,-77.429,0.00010678,657.033,1.02,0.1,9.4,0.2922,0.0,0.0,87.786,5.05,HAPS
UE_003,170.11,7.775,4.458,-80.389,0.02000667,249.963,1.39,13.3,9.4,0.567,0.0,0.0,50.605,1.92,HAPS
UE_004,145.63,18.088,15.922,-75.683,0.0001065,692.339,1.43,1.64,9.4,0.4854,0.0,0.0,90.728,5.33,HAPS
UE_005,90.2,17.931,12.956,-74.927,0.0001012,568.783,1.22,1.58,9.4,0.3007,0.0,0.0,80.347,4.38,HAPS
UE_006,172.84,10.74,8.676,-79.818,0.00100943,398.549,1.75,0.1,9.4,0.5761,0.0,0.0,65.368,3.07,HAPS
UE_007,47.76,22.796,19.986,-72.893,0.00010435,864.987,0.97,0.69,9.4,0.1592,0.0,0.0,100.0,6.65,HAPS
UE_008,93.4,16.314,12.631,-75.954,0.00010527,555.423,1.15,0.66,9.4,0.3113,0.0,0.0,79.208,4.27,HAPS
UE_009,174.59,10.195,10.033,-80.126,0.00100349,451.026,1.95,0.1,9.4,0.582,0.0,0.0,70.116,3.47,HAPS
UE_010,107.88,23.387,20.091,-74.913,1.779e-05,869.444,0.75,0.71,9.4,0.3596,0.0,0.0,100.0,6.69,HAPS
UE_011,117.75,11.284,8.995,-79.462,0.00100169,410.703,1.26,3.17,9.4,0.3925,0.0,0.0,66.482,3.16,HAPS
UE_012,143.95,-24.287,-26.754,-97.877,0.02000036,0.396,1.66,24.37,9.4,0.4798,37.68,37.3,0.0,0.0,HAPS
UE_013,176.06,10.201,8.364,-79.634,0.00100642,386.736,1.54,3.54,9.4,0.5869,0.0,0.0,64.276,2.97,HAPS
UE_014,107.1,15.15,12.151,-80.128,0.00010678,535.856,1.04,0.76,9.4,0.357,0.0,0.0,77.53,4.12,HAPS
UE_015,113.63,9.499,7.147,-79.365,0.0010023,341.715,0.88,1.17,9.4,0.3788,0.0,0.0,60.014,2.63,HAPS
UE_016,142.89,6.956,5.271,-79.882,0.02000742,276.4,1.73,0.54,9.4,0.4763,0.0,0.0,53.447,2.13,HAPS
UE_017,47.14,28.098,24.128,-71.208,3.403e-05,1042.701,0.87,2.11,9.4,0.1571,0.0,0.0,100.0,8.02,HAPS
UE_018,103.43,15.719,14.271,-77.097,0.00011695,623.164,1.37,2.01,9.4,0.3448,0.0,0.0,84.947,4.79,HAPS
UE_019,109.21,-16.356,-19.54,-93.618,0.02002208,2.073,1.42,21.72,9.4,0.364,42.02,32.52,0.0,0.02,HAPS
UE_000,149.54,13.89,9.822,-77.603,0.0010124,442.768,1.57,0.66,9.4,0.4985,0.0,0.0,69.379,3.41,HAPS
UE_001,111.75,15.21,10.752,-77.704,0.00100752,479.49,1.44,3.24,9.4,0.3725,0.0,0.0,72.634,3.69,HAPS
UE_002,87.47,15.746,14.477,-76.749,0.0001018,631.776,0.64,1.01,9.4,0.2916,0.0,0.0,85.671,4.86,HAPS
UE_003,170.04,11.041,8.289,-79.799,0.00100796,383.892,1.87,1.42,9.4,0.5668,0.0,0.0,64.011,2.95,HAPS
UE_004,145.73,13.308,11.384,-78.745,0.00100653,504.77,1.57,1.0,9.4,0.4858,0.0,0.0,74.843,3.88,HAPS
UE_005,90.39,24.595,19.011,-72.435,0.00010509,823.333,0.68,1.87,9.4,0.3013,0.0,0.0,100.0,6.33,HAPS
