UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,altitude_m,speed_ms,network_type,Log_Throughput_Mbps,Log_BER,Log_Packet_Loss_pct
UAV_003,1.3559,25.576,22.776,-57.112,1.32e-06,106.031,1.809,2.0,-41.9,0.005,0.0,0.0,100.0,7.574,294.1,11.4,UAV,4.673118512127448,5.879425739783303,1.0986122886681096
UAV_004,0.732,33.431,30.331,-53.585,1e-08,141.077,1.105,1.0,-22.8,0.002,0.0,0.0,100.0,10.077,163.7,10.7,UAV,4.956369164156073,7.999956572723137,0.6931471805599453
UAV_005,1.159,37.339,35.639,-52.03,1e-08,165.753,1.908,1.8,-35.9,0.004,0.0,0.0,100.0,11.84,317.5,14.0,UAV,5.116513675638394,7.999956572723137,1.0296194171811583
UAV_006,0.5109,47.255,44.355,-46.273,1e-08,206.282,1.803,0.8,-139.8,0.002,0.0,0.0,100.0,14.734,398.8,17.9,UAV,5.334080184991558,7.999956572723137,0.5877866649021191
UAV_007,0.7695,30.196,27.096,-54.002,1e-08,126.056,1.005,3.0,-34.3,0.003,0.0,0.0,100.0,9.004,184.1,13.6,UAV,4.8446279341528555,7.999956572723137,1.3862943611198906
UAV_008,2.4285,25.214,23.014,-56.493,1.01e-06,107.133,1.916,1.0,-144.7,0.008,0.0,0.0,100.0,7.652,378.3,18.1,UAV,4.68336195095434,5.995678196223034,0.6931471805599453
UAV_009,0.5654,39.074,34.174,-50.463,1e-08,158.939,1.004,2.2,-119.9,0.002,0.0,0.0,100.0,11.353,263.1,15.7,UAV,5.074792492539569,7.999956572723137,1.1631508098056809
UAV_010,1.9824,23.177,19.977,-59.011,1.4e-06,93.109,1.713,0.3,115.8,0.007,0.0,0.0,100.0,6.651,65.3,14.6,UAV,4.5444536849508905,5.853871654111528,0.26236426446749106
UAV_011,1.1981,27.651,22.951,-56.374,1.24e-06,106.841,1.408,0.2,-50.5,0.004,0.0,0.0,100.0,7.631,200.8,11.1,UAV,4.680657920118035,5.90657796460042,0.18232155679395462
UAV_012,2.1763000000000003,23.066,21.366,-58.967,1.3e-06,99.516,1.315,2.5,84.9,0.007,0.0,0.0,100.0,7.108,135.0,11.4,UAV,4.610316918807621,5.886056313620613,1.252762968495368
UAV_013,0.8525,33.807,30.707,-52.197,1e-08,142.826,1.006,0.7,66.6,0.003,0.0,0.0,100.0,10.202,259.1,13.7,UAV,4.968604235619328,7.999956572723137,0.5306282510621704
UAV_014,1.6928,23.949,19.949,-58.626,1.15e-06,92.98,1.411,0.8,83.5,0.006,0.0,0.0,100.0,6.641,230.7,11.3,UAV,4.54308199367467,5.939301781999177,0.5877866649021191
UAV_015,0.8817999999999999,29.014,25.314,-56.093,1e-08,117.785,1.606,0.9,-82.0,0.003,0.0,0.0,100.0,8.413,209.3,10.5,UAV,4.777315136330485,7.999956572723137,0.6418538861723948
UAV_016,1.3642999999999998,24.622,22.322,-57.989,1.21e-06,103.933,1.409,1.5,-8.6,0.005,0.0,0.0,100.0,7.424,171.5,12.2,UAV,4.653322051250017,5.9172142707626385,0.9162907318741551
UAV_017,0.6613,40.013,36.813,-50.094,1e-08,171.21,1.604,0.6,-62.8,0.002,0.0,0.0,100.0,12.229,398.6,10.6,UAV,5.1487146623168085,7.999956572723137,0.4700036292457356
UAV_018,0.9222,39.325,34.425,-50.638,1e-08,160.106,1.906,0.5,-124.1,0.003,0.0,0.0,100.0,11.436,246.7,15.7,UAV,5.082062533437249,7.999956572723137,0.4054651081081644
UAV_019,0.5485,45.838,41.338,-48.081,1e-08,192.25,1.604,2.3,-119.0,0.002,0.0,0.0,100.0,13.732,449.1,14.9,UAV,5.263984687467532,7.999956572723137,1.1939224684724346
UAV_000,1.2675,35.062,31.062,-53.369,1e-08,144.477,1.608,0.8,73.3,0.004,0.0,0.0,100.0,10.32,423.2,12.2,UAV,4.980017998514908,7.999956572723137,0.5877866649021191
UAV_001,1.4145,24.182,22.082,-58.009,1.17e-06,102.823,1.609,1.0,-34.5,0.005,7.0,0.226,100.0,7.345,346.2,17.7,UAV,4.6426875261480385,5.931813767062132,0.6931471805599453
UAV_002,1.4226,31.059,27.559,-54.07,1e-08,128.205,1.909,1.7,56.3,0.005,0.0,0.0,100.0,9.158,412.1,12.5,UAV,4.86140029029009,7.999956572723137,0.9932517730102834
UAV_003,1.5375,23.284,19.984,-57.958,1.33e-06,93.143,1.91,2.0,-68.0,0.005,0.0,0.0,100.0,6.653,304.6,18.5,UAV,4.544814902896725,5.876148032495832,1.0986122886681096
UAV_004,0.8675,36.056,32.056,-52.072,1e-08,149.095,1.006,2.0,-31.8,0.003,0.0,0.0,100.0,10.65,157.5,14.9,UAV,5.011268426958672,7.999956572723137,1.0986122886681096
UAV_005,0.9639,38.24,34.34,-51.78,1e-08,159.713,1.006,1.9,-51.0,0.003,0.0,0.0,100.0,11.408,298.4,19.9,UAV,5.079620165551207,7.999956572723137,1.0647107369924282
UAV_006,0.4565,45.231,41.731,-47.784,1e-08,194.082,1.303,1.4,-139.8,0.002,0.0,0.0,100.0,13.863,393.1,17.9,UAV,5.273419982993522,7.999956572723137,0.8754687373538999
UAV_007,0.6351,34.864,32.064,-53.168,1e-08,149.131,1.104,2.7,-49.4,0.002,0.0,0.0,100.0,10.652,202.3,19.6,UAV,5.0115082462959215,7.999956572723137,1.308332819650179
UAV_008,2.3579,24.27,21.87,-58.865,1.12e-06,101.844,1.716,0.2,-99.9,0.008,0.0,0.0,100.0,7.275,384.1,12.5,UAV,4.633213277012734,5.950781589567061,0.18232155679395462
UAV_009,0.5948,38.634,35.534,-51.383,1e-08,165.264,1.704,0.5,-151.2,0.002,0.0,0.0,100.0,11.805,294.5,19.8,UAV,5.113576886516772,7.999956572723137,0.4054651081081644
UAV_010,1.9177,25.265,20.565,-58.167,1.03e-06,95.82,1.813,1.9,92.8,0.006,0.0,0.0,100.0,6.844,66.5,11.7,UAV,4.572853584511548,5.987162353649905,1.0647107369924282
UAV_011,1.0537999999999998,31.666,28.366,-55.067,1e-08,131.951,1.507,0.7,-82.0,0.004,0.0,0.0,100.0,9.425,205.3,18.0,UAV,4.889980639285413,7.999956572723137,0.5306282510621704
UAV_012,2.1763000000000003,24.466,20.966,-56.967,1.24e-06,97.67,1.215,2.3,84.9,0.007,0.0,0.0,100.0,6.976,135.0,11.4,UAV,4.591780948869076,5.90657796460042,1.1939224684724346
UAV_013,0.7136,34.452,30.552,-53.274,1e-08,142.106,1.005,0.1,83.6,0.002,0.0,0.0,100.0,10.15,237.5,17.2,UAV,4.963585614404595,7.999956572723137,0.09531017980432487
UAV_014,1.7715,24.599,22.099,-57.8,1.07e-06,102.9,1.612,2.0,138.9,0.006,2.0,0.055,100.0,7.35,252.3,18.8,UAV,4.6434288981051814,5.970615816432287,1.0986122886681096
UAV_015,0.7833,36.242,31.842,-51.879,1e-08,148.102,1.605,2.4,-85.9,0.003,0.0,0.0,100.0,10.579,215.1,11.0,UAV,5.004630635496959,7.999956572723137,1.2237754316221157
UAV_016,1.2134,25.941,23.741,-57.13,1.01e-06,110.496,1.008,1.6,-11.0,0.004,0.0,0.0,100.0,7.893,181.6,15.6,UAV,4.713988715817209,5.995678196223034,0.9555114450274365
UAV_017,0.5901000000000001,40.102,36.602,-49.149,1e-08,170.229,1.204,2.9,-96.0,0.002,0.0,0.0,100.0,12.159,425.6,16.2,UAV,5.143001841885713,7.999956572723137,1.3609765531356006
UAV_018,0.9006000000000001,36.13,34.93,-52.035,1e-08,162.455,1.906,2.2,-124.1,0.003,0.0,0.0,100.0,11.604,246.1,15.7,UAV,5.096537723096959,7.999956572723137,1.1631508098056809
UAV_019,0.49,46.018,42.818,-47.491,1e-08,199.133,1.403,0.2,134.1,0.002,0.0,0.0,100.0,14.224,464.0,16.8,UAV,5.298982145533515,7.999956572723137,0.18232155679395462
UAV_000,1.1255,36.994,33.394,-51.003,1e-08,155.313,1.108,0.8,91.9,0.004,0.0,0.0,100.0,11.094,414.8,15.3,UAV,5.051860407353233,7.999956572723137,0.5877866649021191
UAV_001,1.404,30.149,25.149,-55.325,1e-08,117.022,1.009,2.7,-19.9,0.005,7.0,0.225,100.0,8.359,343.5,10.2,UAV,4.770871047765728,7.999956572723137,1.308332819650179
UAV_002,1.262,35.5,33.3,-52.55,1e-08,154.878,1.208,1.6,76.1,0.004,0.0,0.0,100.0,11.063,405.9,16.9,UAV,5.049073650005853,7.999956572723137,0.9555114450274365
UAV_003,1.6577,29.131,24.831,-55.535,1.4e-06,115.547,1.811,0.5,-44.8,0.006,0.0,0.0,100.0,8.253,311.5,12.2,UAV,4.758294625124746,5.853871654111528,0.4054651081081644
UAV_004,0.9728,33.16,28.96,-52.92,1e-08,134.711,1.806,2.0,-24.1,0.003,0.0,0.0,100.0,9.622,152.8,11.3,UAV,4.910527624719878,7.999956572723137,1.0986122886681096
UAV_005,0.8336,35.401,32.601,-52.199,1e-08,151.631,1.806,2.1,-34.3,0.003,0.0,0.0,100.0,10.831,285.6,13.4,UAV,5.028023243697483,7.999956572723137,1.1314021114911006
UAV_006,0.4553999999999999,46.853,43.253,-46.074,1e-08,201.156,1.103,1.0,-82.0,0.002,0.0,0.0,100.0,14.368,389.7,10.5,UAV,5.309039676576313,7.999956572723137,0.6931471805599453
UAV_007,0.5398999999999999,43.875,40.475,-47.162,1e-08,188.24,1.204,0.4,-49.4,0.002,0.0,0.0,100.0,13.446,220.4,19.6,UAV,5.2430160507629475,7.999956572723137,0.33647223662121295
UAV_008,2.295,21.005,18.705,-58.997,1.27e-06,87.263,1.615,2.2,-95.1,0.008,0.0,0.0,100.0,6.233,389.6,11.9,UAV,4.480320993746402,5.8961959370800185,1.1631508098056809
UAV_009,0.6452,38.028,33.928,-50.286,1e-08,157.795,1.204,2.5,-96.2,0.002,0.0,0.0,100.0,11.271,314.5,12.6,UAV,5.06761406217124,7.999956572723137,1.252762968495368
UAV_010,1.8315,27.465,22.465,-56.268,1.2e-06,104.591,1.912,1.7,137.3,0.006,0.0,0.0,100.0,7.471,68.4,17.3,UAV,4.6595731403673835,5.920818392040458,0.9932517730102834
UAV_011,0.965,33.631,32.531,-52.885,1e-08,151.302,1.406,0.3,-54.2,0.003,0.0,0.0,100.0,10.807,208.2,11.9,UAV,5.025865391791255,7.999956572723137,0.26236426446749106
UAV_012,2.0836,28.445,26.145,-56.678,1e-08,121.641,1.814,2.0,0.8,0.007,0.0,0.0,100.0,8.689,138.8,11.0,UAV,4.809261388476825,7.999956572723137,1.0986122886681096
UAV_013,0.6306,35.726,31.826,-52.237,1e-08,148.028,1.804,1.3,55.4,0.002,0.0,0.0,100.0,10.573,223.2,11.4,UAV,5.0041342077538955,7.999956572723137,0.832909122935104
UAV_014,1.8547,27.698,26.398,-55.351,1e-08,122.815,1.612,0.1,123.4,0.006,2.0,0.057,100.0,8.773,271.5,16.7,UAV,4.8187885160772295,7.999956572723137,0.09531017980432487
UAV_015,0.6566000000000001,37.475,34.575,-51.362,1e-08,160.806,1.404,2.2,-115.6,0.002,0.0,0.0,100.0,11.486,222.9,14.8,UAV,5.086398086755135,7.999956572723137,1.1631508098056809
UAV_016,1.1155,29.972,26.272,-55.914,1e-08,122.229,1.407,0.8,-7.2,0.004,0.0,0.0,100.0,8.731,188.2,10.2,UAV,4.814044413010022,7.999956572723137,0.5877866649021191
UAV_017,0.5574,41.098,36.398,-48.751,1e-08,169.281,1.604,1.6,-115.0,0.002,0.0,0.0,100.0,12.092,458.0,19.4,UAV,5.137450013622999,7.999956572723137,0.9555114450274365
UAV_018,0.9062,37.177,35.777,-51.212,1e-08,166.392,1.606,1.1,-124.1,0.003,0.0,0.0,100.0,11.885,245.4,15.7,UAV,5.1203383671882,7.999956572723137,0.7419373447293773
UAV_019,0.5368999999999999,47.724,43.124,-45.938,1e-08,200.556,1.604,1.5,-114.2,0.002,0.0,0.0,100.0,14.325,451.3,14.3,UAV,5.306067258408096,7.999956572723137,0.9162907318741551
UAV_000,0.9691,34.193,29.893,-53.203,1e-08,139.045,1.406,2.4,103.9,0.003,0.0,0.0,100.0,9.932,405.2,17.3,UAV,4.941963799533636,7.999956572723137,1.2237754316221157
UAV_001,1.4015,26.565,24.465,-57.117,1.16e-06,113.852,1.609,1.5,-27.1,0.005,7.0,0.224,100.0,8.132,339.9,13.9,UAV,4.74364434300177,5.935541636381448,0.9162907318741551
UAV_002,1.1429,31.761,27.861,-54.019,1e-08,129.607,1.108,0.7,57.2,0.004,0.0,0.0,100.0,9.258,401.2,12.7,UAV,4.872192814180853,7.999956572723137,0.5306282510621704
UAV_003,1.7929000000000002,26.85,24.75,-57.075,1.08e-06,115.171,1.512,2.2,-50.3,0.006,0.0,0.0,100.0,8.226,319.3,13.7,UAV,4.755063243562708,5.966575842388716,1.1631508098056809
UAV_004,1.074,27.301,23.701,-57.15,1.14e-06,110.31,1.907,1.4,-22.8,0.004,0.0,0.0,100.0,7.879,148.3,10.7,UAV,4.712319101505135,5.943094767703623,0.8754687373538999
UAV_005,0.6477,40.894,36.894,-49.953,1e-08,171.586,1.404,0.4,-49.7,0.002,0.0,0.0,100.0,12.256,267.0,19.4,UAV,5.15089566296093,7.999956572723137,0.33647223662121295
UAV_006,0.4767,43.756,40.156,-48.522,1e-08,186.755,1.003,1.6,-78.9,0.002,0.0,0.0,100.0,13.34,386.5,10.1,UAV,5.235137921448096,7.999956572723137,0.9555114450274365
UAV_007,0.508,37.204,32.404,-51.298,1e-08,150.711,1.503,1.9,-36.6,0.002,0.0,0.0,100.0,10.765,233.9,14.5,UAV,5.021977395261579,7.999956572723137,1.0647107369924282
UAV_008,2.2377,20.325,19.225,-60.437,1.27e-06,89.65,1.315,0.1,-93.5,0.007,0.0,0.0,100.0,6.404,395.0,11.7,UAV,4.50700593720086,5.8961959370800185,0.09531017980432487
UAV_009,0.75,34.419,30.219,-52.19,1e-08,140.56,1.305,2.0,-139.0,0.003,0.0,0.0,100.0,10.04,343.4,18.2,UAV,4.9527236554772625,7.999956572723137,1.0986122886681096
UAV_010,1.7498,29.361,25.761,-54.619,1e-08,119.86,1.912,2.5,154.7,0.006,0.0,0.0,100.0,8.561,70.5,19.5,UAV,4.794632850933413,7.999956572723137,1.252762968495368
UAV_011,0.8406,33.229,32.029,-52.586,1e-08,148.97,1.806,2.8,-85.2,0.003,0.0,0.0,100.0,10.641,212.8,18.7,UAV,5.010435274093589,7.999956572723137,1.33500106673234
UAV_012,1.9901,21.643,18.543,-59.478,1.18e-06,86.521,1.913,2.3,0.8,0.007,0.0,0.0,99.902,6.18,142.7,11.3,UAV,4.471878764568176,5.928117624647859,1.1939224684724346
UAV_013,0.5149,41.687,37.387,-50.056,1e-08,173.88,1.603,0.7,96.7,0.002,0.0,0.0,100.0,12.42,198.2,19.9,UAV,5.164100024428229,7.999956572723137,0.5306282510621704
UAV_014,1.9126,28.229,25.429,-56.485,1e-08,118.321,1.813,1.3,77.6,0.006,2.0,0.059,100.0,8.451,283.5,10.5,UAV,4.781817340436102,7.999956572723137,0.832909122935104
UAV_015,0.511,40.953,38.753,-50.223,1e-08,180.233,1.503,0.9,-148.4,0.002,0.0,0.0,100.0,12.874,233.0,19.0,UAV,5.199783496232488,7.999956572723137,0.6418538861723948
UAV_016,0.9683,29.001,24.301,-54.7,1.07e-06,113.091,1.506,1.1,-10.9,0.003,0.0,0.0,100.0,8.078,198.3,15.5,UAV,4.736996375579945,5.970615816432287,0.7419373447293773
UAV_017,0.5891000000000001,43.216,39.416,-49.092,1e-08,183.316,1.904,1.0,113.2,0.002,0.0,0.0,100.0,13.094,426.1,19.1,UAV,5.216651675883159,7.999956572723137,0.6931471805599453
UAV_018,0.9253,35.895,33.295,-51.553,1e-08,154.854,1.806,0.6,-84.6,0.003,0.0,0.0,100.0,11.061,245.0,10.7,UAV,5.04891967158819,7.999956572723137,0.4700036292457356
UAV_019,0.4839,49.726,46.326,-44.837,1e-08,215.448,1.403,2.0,144.5,0.002,0.0,0.0,100.0,15.389,467.3,18.1,UAV,5.377350333836061,7.999956572723137,1.0986122886681096
UAV_000,0.8245,32.998,28.598,-53.301,1e-08,133.026,1.805,1.6,100.3,0.003,0.0,0.0,100.0,9.502,396.0,16.7,UAV,4.8980338109803006,7.999956572723137,0.9555114450274365
UAV_001,1.409,24.517,21.917,-58.441,1.01e-06,102.06,1.309,2.4,-21.0,0.005,7.0,0.225,100.0,7.29,337.0,10.8,UAV,4.635311342900078,5.995678196223034,1.2237754316221157
UAV_002,0.9666,35.116,30.916,-52.242,1e-08,143.798,1.306,0.4,86.4,0.003,0.0,0.0,100.0,10.271,394.1,19.2,UAV,4.975339667701531,7.999956572723137,0.33647223662121295
UAV_003,1.972,21.123,18.823,-59.239,1.36e-06,87.803,1.613,2.2,-66.5,0.007,0.0,0.0,100.0,6.272,329.6,18.1,UAV,4.486420433211249,5.8664607722957225,1.1631508098056809
UAV_004,1.1695,28.461,25.861,-55.47,1e-08,120.322,1.008,2.2,-21.3,0.004,0.0,0.0,100.0,8.594,144.2,10.0,UAV,4.798448168012557,7.999956572723137,1.1631508098056809
UAV_005,0.5035,41.381,37.381,-49.409,1e-08,173.852,1.503,1.2,-39.7,0.002,0.0,0.0,100.0,12.418,252.1,15.5,UAV,5.163939901819718,7.999956572723137,0.7884573603642702
UAV_006,0.5261,44.599,41.699,-47.2,1e-08,193.933,1.704,0.8,-92.9,0.002,0.0,0.0,100.0,13.852,382.8,11.9,UAV,5.272655909779677,7.999956572723137,0.5877866649021191
UAV_007,0.524,38.934,36.934,-49.933,1e-08,171.773,1.303,2.0,-44.9,0.002,0.0,0.0,100.0,12.27,250.3,17.8,UAV,5.151978594161652,7.999956572723137,1.0986122886681096
UAV_008,2.1654,27.51,26.21,-56.045,1e-08,121.944,1.014,2.8,-131.1,0.007,0.0,0.0,100.0,8.71,402.6,16.4,UAV,4.811728967146092,7.999956572723137,1.33500106673234
UAV_009,0.8229,37.614,33.214,-51.593,1e-08,154.48,1.805,1.8,-80.2,0.003,0.0,0.0,100.0,11.034,360.0,10.5,UAV,5.046517105984022,7.999956572723137,1.0296194171811583
UAV_010,1.6932,23.247,18.947,-57.777,1.32e-06,88.371,1.611,0.5,136.5,0.006,0.0,0.0,100.0,6.312,72.4,17.2,UAV,4.49279624476787,5.879425739783303,0.4054651081081644
UAV_011,0.7762,36.721,34.221,-52.239,1e-08,159.16,1.405,1.9,-52.8,0.003,0.0,0.0,100.0,11.369,215.7,11.6,UAV,5.07617331556691,7.999956572723137,1.0647107369924282
UAV_012,1.8575,23.242,19.142,-58.879,1.42e-06,89.27,1.912,2.3,1.2,0.006,0.0,0.0,100.0,6.376,148.5,16.5,UAV,4.502805179310063,5.847711349775866,1.1939224684724346
UAV_013,0.4737,44.311,42.711,-47.444,1e-08,198.638,1.203,2.9,56.4,0.002,0.0,0.0,100.0,14.188,183.7,11.6,UAV,5.296505726518769,7.999956572723137,1.3609765531356006
UAV_014,2.007,21.408,19.108,-59.196,1.08e-06,89.111,1.113,3.0,116.7,0.007,2.0,0.062,100.0,6.365,301.6,15.8,UAV,4.501042243732811,5.966575842388716,1.3862943611198906
UAV_015,0.4021,47.235,45.335,-46.182,1e-08,210.841,1.203,2.0,-152.3,0.001,0.0,0.0,100.0,15.06,243.3,19.5,UAV,5.355835993281309,7.999956572723137,1.0986122886681096
UAV_016,0.8029,38.628,35.128,-50.786,1e-08,163.376,1.705,0.6,-12.5,0.003,0.0,0.0,100.0,11.67,209.9,17.8,UAV,5.102156486563714,7.999956572723137,0.4700036292457356
UAV_017,0.5599,45.159,41.459,-46.92,1e-08,192.816,1.304,0.7,-81.8,0.002,0.0,0.0,100.0,13.773,449.2,13.8,UAV,5.266909255388357,7.999956572723137,0.5306282510621704
UAV_018,0.9742,32.448,29.448,-53.176,1e-08,136.975,1.906,2.2,-124.1,0.003,0.0,0.0,100.0,9.784,244.3,15.7,UAV,4.927072509325565,7.999956572723137,1.1631508098056809
UAV_019,0.5312,42.616,37.616,-49.092,1e-08,174.945,1.104,0.7,-134.1,0.002,0.0,0.0,100.0,12.496,452.5,16.8,UAV,5.170171446199852,7.999956572723137,0.5306282510621704
UAV_000,0.6681,39.524,35.024,-49.338,1e-08,162.894,1.304,2.9,117.7,0.002,0.0,0.0,100.0,11.635,385.2,19.6,UAV,5.099219877392092,7.999956572723137,1.3609765531356006
UAV_001,1.4267999999999998,27.905,26.405,-55.947,1e-08,122.85,1.11,2.1,-23.2,0.005,7.0,0.228,100.0,8.775,333.9,11.9,UAV,4.819071155935369,7.999956572723137,1.1314021114911006
UAV_002,0.8079,38.774,35.374,-50.413,1e-08,164.519,1.905,1.2,81.0,0.003,0.0,0.0,100.0,11.751,387.4,18.0,UAV,5.109085991853063,7.999956572723137,0.7884573603642702
UAV_003,1.7752,23.236,19.836,-58.582,1.03e-06,92.461,1.412,1.7,73.1,0.006,0.0,0.0,100.0,6.604,318.3,19.9,UAV,4.5375442369796435,5.987162353649905,0.9932517730102834
UAV_004,1.3228,29.791,28.591,-54.204,1e-08,132.997,1.809,1.9,-33.9,0.004,0.0,0.0,100.0,9.5,137.6,15.9,UAV,4.8978174116405935,7.999956572723137,1.0647107369924282
UAV_005,0.3616,48.255,43.855,-45.472,1e-08,203.958,1.602,2.5,-41.8,0.001,0.0,0.0,100.0,14.568,236.5,16.3,UAV,5.322805080099253,7.999956572723137,1.252762968495368
UAV_006,0.5988,46.375,43.275,-46.812,1e-08,201.262,1.204,1.0,-96.8,0.002,0.0,0.0,100.0,14.376,378.8,12.4,UAV,5.309563886687768,7.999956572723137,0.6931471805599453
UAV_007,0.5975,38.094,35.294,-50.553,1e-08,164.149,1.804,1.4,-45.9,0.002,0.0,0.0,100.0,11.725,267.2,18.2,UAV,5.1068480967170435,7.999956572723137,0.8754687373538999
UAV_008,2.1219,20.787,17.887,-60.607,1.46e-06,83.511,1.114,0.7,-89.5,0.007,0.0,0.0,97.603,5.965,407.8,11.2,UAV,4.436881703405564,5.835646846753691,0.5306282510621704
UAV_009,0.9138,33.904,30.304,-52.348,1e-08,140.954,1.806,2.5,-91.6,0.003,0.0,0.0,100.0,10.068,379.0,12.0,UAV,4.955503061458207,7.999956572723137,1.252762968495368
UAV_010,1.6592,30.023,27.923,-54.888,1e-08,129.895,1.911,1.6,110.3,0.006,0.0,0.0,100.0,9.278,73.9,13.9,UAV,4.874395475089306,7.999956572723137,0.9555114450274365
UAV_011,0.7106,40.689,38.789,-50.656,1e-08,180.397,1.405,1.5,-71.0,0.002,0.0,0.0,100.0,12.885,219.5,15.6,UAV,5.200687999506795,7.999956572723137,0.9162907318741551
UAV_012,1.7268,29.676,24.976,-55.662,1.41e-06,116.221,1.112,0.6,1.2,0.006,0.0,0.0,100.0,8.302,154.4,17.0,UAV,4.764061041979306,5.850780579334458,0.4700036292457356
UAV_013,0.4594,43.576,42.276,-48.612,1e-08,196.616,1.303,1.7,68.1,0.002,0.0,0.0,100.0,14.044,166.1,14.0,UAV,5.2863257536956585,7.999956572723137,0.9932517730102834
UAV_014,2.103,21.099,17.099,-59.751,1.08e-06,79.912,1.514,2.5,110.1,0.007,2.0,0.065,94.846,5.708,318.7,14.9,UAV,4.393362144337627,5.966575842388716,1.252762968495368
UAV_015,0.3698999999999999,50.258,47.158,-45.471,1e-08,219.319,1.402,1.7,-122.6,0.001,0.0,0.0,100.0,15.666,251.6,15.7,UAV,5.395076496117466,7.999956572723137,0.9932517730102834
UAV_016,0.6563,41.478,39.378,-49.261,1e-08,183.139,1.604,0.3,-11.5,0.002,0.0,0.0,100.0,13.081,220.5,16.4,UAV,5.215690907194362,7.999956572723137,0.26236426446749106
UAV_017,0.5599,40.459,36.659,-50.37,1e-08,170.495,1.504,2.3,-81.8,0.002,0.0,0.0,100.0,12.178,449.2,13.8,UAV,5.144554111662043,7.999956572723137,1.1939224684724346
UAV_018,1.0288,33.675,32.375,-53.663,1e-08,150.576,1.407,1.2,-98.8,0.003,0.0,0.0,100.0,10.755,243.8,12.5,UAV,5.021087149330061,7.999956572723137,0.7884573603642702
UAV_019,0.4843,50.019,48.519,-45.59,1e-08,225.649,1.103,2.1,131.7,0.002,0.0,0.0,100.0,16.118,467.0,16.5,UAV,5.423402565288001,7.999956572723137,1.1314021114911006
UAV_000,0.5791000000000001,42.865,40.765,-49.067,1e-08,189.589,1.704,0.8,76.9,0.002,0.0,0.0,100.0,13.542,378.1,12.8,UAV,5.250119277067789,7.999956572723137,0.5877866649021191
UAV_001,1.4496,31.364,29.064,-54.518,1e-08,135.192,1.91,2.6,-19.9,0.005,7.0,0.232,100.0,9.657,331.2,10.2,UAV,4.91406565483907,7.999956572723137,1.2809338454620645
UAV_002,0.6563,44.778,40.778,-48.611,1e-08,189.65,1.204,1.8,83.3,0.002,0.0,0.0,100.0,13.546,380.6,18.5,UAV,5.250439286303573,7.999956572723137,1.0296194171811583
UAV_003,1.9017,23.738,20.138,-58.331,1.05e-06,93.851,1.713,1.7,-47.0,0.006,0.0,0.0,100.0,6.704,325.5,12.8,UAV,4.5523072392880195,5.978810287316467,0.9932517730102834
UAV_004,1.447,31.411,28.911,-54.994,1e-08,134.484,1.21,0.9,-27.3,0.005,0.0,0.0,100.0,9.606,132.2,12.8,UAV,4.908853552166812,7.999956572723137,0.6418538861723948
UAV_005,0.235,53.999,51.799,-42.901,1e-08,240.9,1.302,0.7,-48.2,0.001,0.0,0.0,100.0,17.207,218.5,18.8,UAV,5.488524417615982,7.999956572723137,0.5306282510621704
UAV_006,0.6969,41.857,38.857,-48.471,1e-08,180.716,1.705,1.5,-107.8,0.002,0.0,0.0,100.0,12.908,374.4,13.8,UAV,5.202445028762519,7.999956572723137,0.9162907318741551
UAV_007,0.7146,34.739,33.239,-52.73,1e-08,154.596,1.405,1.0,-47.2,0.002,0.0,0.0,100.0,11.043,284.5,18.7,UAV,5.047262904472988,7.999956572723137,0.6931471805599453
UAV_008,2.0788,21.965,17.165,-58.218,1.11e-06,80.213,1.014,2.9,-101.5,0.007,0.0,0.0,95.077,5.729,413.7,12.7,UAV,4.397075332875399,5.954676629957229,1.3609765531356006
UAV_009,1.0467,33.224,28.824,-53.988,1e-08,134.079,1.407,0.5,-124.5,0.003,0.0,0.0,100.0,9.577,404.9,16.3,UAV,4.905859792469532,7.999956572723137,0.4054651081081644
UAV_010,1.6325,26.264,23.064,-56.368,1.15e-06,107.363,1.411,2.3,136.5,0.005,0.0,0.0,100.0,7.669,75.7,17.2,UAV,4.68548670232646,5.939301781999177,1.1939224684724346
UAV_011,0.6806,41.163,38.263,-49.118,1e-08,177.954,1.005,0.1,-54.2,0.002,0.0,0.0,100.0,12.711,222.4,11.9,UAV,5.187128789574681,7.999956572723137,0.09531017980432487
UAV_012,1.6196,24.233,21.733,-58.084,1.25e-06,101.208,1.511,1.2,1.1,0.005,0.0,0.0,100.0,7.229,159.5,14.7,UAV,4.627009952592547,5.903089639556497,0.7884573603642702
UAV_013,0.5036,39.779,36.879,-50.411,1e-08,171.516,1.503,1.0,89.9,0.002,0.0,0.0,100.0,12.251,142.8,18.5,UAV,5.150489985793252,7.999956572723137,0.6931471805599453
UAV_014,2.0033,26.724,22.924,-55.838,1.13e-06,106.716,1.413,2.9,-114.5,0.007,2.0,0.062,100.0,7.623,300.9,15.5,UAV,4.679498133945362,5.94692117218535,1.3609765531356006
UAV_015,0.3855,49.099,45.299,-44.55,1e-08,210.674,1.503,1.7,-85.1,0.001,0.0,0.0,100.0,15.048,257.3,10.9,UAV,5.355047355293726,7.999956572723137,0.9932517730102834
