UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,network_type
UE_012,0.449,23.402,16.352,-57.799,1e-07,409.888,1.39,2.4,62.9,0.0015,0.0,0.0,92.23,5.47,5G_NR
UE_013,0.196,40.274,32.474,-49.563,0.0,809.131,1.275,2.7,80.3,0.0007,0.0,0.0,100.0,10.79,5G_NR
UE_014,0.436,16.263,10.013,-62.369,1e-05,259.749,1.349,0.1,-22.2,0.0015,0.0,0.0,70.05,3.46,5G_NR
UE_015,0.532,19.493,16.693,-59.754,1e-07,418.189,1.153,2.0,-151.6,0.0018,0.0,0.0,93.43,5.58,5G_NR
UE_016,0.563,12.289,8.089,-64.656,0.001,217.147,1.301,0.5,47.7,0.0019,0.0,0.0,63.31,2.9,5G_NR
UE_017,0.216,33.933,28.383,-53.934,0.0,707.299,1.442,1.5,114.3,0.0007,0.0,0.0,100.0,9.43,5G_NR
UE_018,0.862,4.918,-3.232,-66.641,0.1,42.061,1.331,31.0,107.2,0.0029,0.0,0.0,23.69,0.56,5G_NR
UE_019,0.406,22.941,17.041,-57.829,1e-07,426.69,1.271,2.8,128.9,0.0014,0.0,0.0,94.64,5.69,5G_NR
UE_000,0.077,59.012,52.062,-41.194,0.0,1297.106,1.318,1.7,7.3,0.0003,0.0,0.0,100.0,17.29,5G_NR
UE_001,0.269,26.722,20.672,-56.939,1e-07,515.957,1.032,2.7,-94.4,0.0009,0.0,0.0,100.0,6.88,5G_NR
UE_002,0.433,19.676,15.926,-60.162,1e-05,399.526,1.073,1.1,7.3,0.0014,0.0,0.0,90.74,5.33,5G_NR
UE_003,0.398,22.312,13.912,-59.644,1e-05,350.915,1.225,1.8,-87.0,0.0013,0.0,0.0,83.69,4.68,5G_NR
UE_004,0.625,10.6,2.8,-65.4,0.01,115.408,1.267,8.0,-6.4,0.0021,0.0,0.0,44.8,1.54,5G_NR
UE_005,0.461,23.546,16.346,-59.127,1e-07,409.723,1.266,2.1,-15.9,0.0015,0.0,0.0,92.21,5.46,5G_NR
UE_006,0.648,7.986,3.236,-66.407,0.01,122.656,1.095,9.0,-16.0,0.0022,0.0,0.0,46.33,1.64,5G_NR
UE_007,0.542,11.776,8.776,-64.812,0.001,232.109,1.104,0.0,-11.4,0.0018,0.0,0.0,65.71,3.09,5G_NR
UE_008,0.219,29.032,23.682,-55.984,0.0,590.476,1.382,0.0,17.9,0.0007,0.0,0.0,100.0,7.87,5G_NR
UE_009,0.927,11.919,7.719,-64.74,0.001,209.219,1.238,0.6,-1.8,0.0031,0.0,0.0,62.02,2.79,5G_NR
UE_010,0.931,4.075,-0.375,-68.263,0.1,70.424,1.333,35.0,18.0,0.0031,0.0,0.0,33.69,0.94,5G_NR
UE_011,0.657,15.266,10.616,-61.667,1e-05,273.487,1.106,2.9,74.2,0.0022,0.0,0.0,72.15,3.65,5G_NR
UE_012,0.392,24.958,16.558,-58.421,1e-07,414.903,1.494,0.0,62.9,0.0013,0.0,0.0,92.95,5.53,5G_NR
UE_013,0.312,23.294,19.644,-59.053,1e-07,490.586,1.246,2.4,80.3,0.001,0.0,0.0,100.0,6.54,5G_NR
UE_014,0.498,14.81,11.31,-62.095,1e-05,289.5,1.155,0.8,-22.2,0.0017,0.0,0.0,74.58,3.86,5G_NR
UE_015,0.469,12.958,9.758,-63.321,0.001,253.985,1.082,1.9,-151.6,0.0016,0.0,0.0,69.15,3.39,5G_NR
UE_016,0.503,12.163,8.013,-64.818,0.001,215.518,1.07,1.1,47.7,0.0017,0.0,0.0,63.05,2.87,5G_NR
UE_017,0.205,33.425,24.825,-52.587,0.0,618.859,1.37,1.3,114.3,0.0007,0.0,0.0,100.0,8.25,5G_NR
UE_018,0.891,12.287,7.537,-64.856,0.001,205.354,1.229,0.3,107.2,0.003,0.0,0.0,61.38,2.74,5G_NR
UE_019,0.365,24.337,18.787,-58.832,1e-07,469.488,1.516,1.0,128.9,0.0012,0.0,0.0,100.0,6.26,5G_NR
UE_000,0.037,66.386,59.886,-36.607,0.0,1492.027,1.344,1.4,7.3,0.0001,0.0,0.0,100.0,19.89,5G_NR
UE_001,0.174,33.994,29.644,-53.503,0.0,738.686,1.337,1.8,-94.4,0.0006,0.0,0.0,100.0,9.85,5G_NR
UE_002,0.332,22.852,20.202,-58.874,1e-07,504.347,1.348,0.9,7.3,0.0011,0.0,0.0,100.0,6.72,5G_NR
UE_003,0.355,23.837,18.737,-58.881,1e-07,468.267,1.075,1.4,-87.0,0.0012,0.0,0.0,100.0,6.24,5G_NR
UE_004,0.638,13.78,8.83,-62.41,0.001,233.311,1.344,2.8,-6.4,0.0021,0.0,0.0,65.91,3.11,5G_NR
UE_005,0.431,24.685,21.035,-57.758,1e-07,524.913,1.538,2.6,-15.9,0.0014,0.0,0.0,100.0,7.0,5G_NR
UE_006,0.608,8.151,4.251,-66.725,0.001,140.423,1.476,3.0,-10.5,0.002,0.0,0.0,49.88,1.87,5G_NR
UE_007,0.54,10.589,4.489,-64.806,0.001,144.761,1.359,8.0,-11.4,0.0018,0.0,0.0,50.71,1.93,5G_NR
UE_008,0.234,35.495,28.395,-52.652,0.0,707.603,1.328,0.8,17.9,0.0008,0.0,0.0,100.0,9.43,5G_NR
UE_009,1.02,5.532,-0.418,-66.334,0.1,69.916,1.337,23.0,-1.8,0.0034,0.0,0.0,33.54,0.93,5G_NR
UE_010,0.502,14.294,7.694,-62.753,0.001,208.69,1.5,0.1,18.0,0.0017,0.0,0.0,61.93,2.78,5G_NR
UE_011,0.959,10.378,2.828,-65.711,0.01,115.863,1.411,7.0,74.2,0.0032,0.0,0.0,44.9,1.54,5G_NR
UE_012,0.337,20.489,12.289,-58.955,1e-05,312.387,1.089,1.4,62.9,0.0011,0.0,0.0,78.01,4.17,5G_NR
UE_013,0.43,15.151,10.801,-62.825,1e-05,277.735,1.243,0.9,80.3,0.0014,0.0,0.0,72.8,3.7,5G_NR
UE_014,0.49,15.527,6.877,-61.937,0.001,191.535,1.214,1.2,-22.2,0.0016,0.0,0.0,59.07,2.55,5G_NR
UE_015,0.436,14.645,11.995,-63.078,1e-05,305.474,1.494,0.7,-151.6,0.0015,0.0,0.0,76.98,4.07,5G_NR
UE_016,0.443,22.128,15.928,-58.736,1e-05,399.57,1.189,0.6,47.7,0.0015,0.0,0.0,90.75,5.33,5G_NR
UE_017,0.107,51.798,46.948,-44.501,0.0,1169.678,1.386,0.2,114.3,0.0004,0.0,0.0,100.0,15.6,5G_NR
UE_018,1.35,0.131,-3.369,-70.434,0.1,40.975,1.39,30.0,107.2,0.0045,0.0,0.0,23.21,0.55,5G_NR
UE_019,0.538,19.815,13.515,-60.792,1e-05,341.435,1.404,2.0,128.9,0.0018,0.0,0.0,82.3,4.55,5G_NR
UE_000,0.004,75.363,67.913,-32.619,0.0,1692.004,1.1,2.4,7.3,0.0,0.0,0.0,100.0,22.56,5G_NR
UE_001,0.093,52.612,46.312,-43.694,0.0,1153.852,1.404,2.5,-94.4,0.0003,0.0,0.0,100.0,15.38,5G_NR
UE_002,0.249,29.193,24.543,-55.504,0.0,611.843,1.3,0.3,7.3,0.0008,0.0,0.0,100.0,8.16,5G_NR
UE_003,0.291,31.169,26.169,-53.815,0.0,652.253,1.319,2.5,-87.0,0.001,0.0,0.0,100.0,8.7,5G_NR
UE_004,0.651,16.187,9.437,-62.206,0.001,246.784,1.26,2.6,-6.4,0.0022,0.0,0.0,68.03,3.29,5G_NR
UE_005,0.402,24.35,19.5,-58.125,1e-07,487.042,1.265,0.7,-15.9,0.0013,0.0,0.0,100.0,6.49,5G_NR
UE_006,0.569,17.728,11.228,-61.936,1e-05,287.593,1.527,1.3,-10.5,0.0019,0.0,0.0,74.3,3.83,5G_NR
UE_007,0.539,11.947,5.747,-63.627,0.001,168.725,1.124,0.6,-11.4,0.0018,0.0,0.0,55.11,2.25,5G_NR
UE_008,0.249,31.751,29.401,-53.625,0.0,732.628,1.31,1.4,17.9,0.0008,0.0,0.0,100.0,9.77,5G_NR
UE_009,1.024,4.74,0.94,-67.53,0.01,87.343,1.287,5.0,-1.8,0.0034,0.0,0.0,38.29,1.16,5G_NR
UE_010,0.474,17.51,12.06,-61.445,1e-05,307.008,1.147,2.7,18.0,0.0016,0.0,0.0,77.21,4.09,5G_NR
UE_011,0.747,8.783,2.333,-65.408,0.01,107.921,1.475,3.0,74.2,0.0025,0.0,0.0,43.17,1.44,5G_NR
UE_012,0.284,31.222,27.922,-54.689,0.0,695.832,1.053,1.9,62.9,0.0009,0.0,0.0,100.0,9.28,5G_NR
UE_013,0.549,18.225,13.075,-61.787,1e-05,330.963,1.28,2.5,80.3,0.0018,0.0,0.0,80.76,4.41,5G_NR
UE_014,0.509,20.89,14.09,-60.555,1e-05,355.183,1.051,1.7,-22.2,0.0017,0.0,0.0,84.31,4.74,5G_NR
UE_015,0.441,21.221,14.521,-58.789,1e-05,365.547,1.164,0.8,-151.6,0.0015,3.0,0.0,85.82,4.87,5G_NR
UE_016,0.384,24.8,19.75,-58.5,1e-07,493.207,1.243,0.4,47.7,0.0013,0.0,0.0,100.0,6.58,5G_NR
UE_017,0.072,54.155,49.755,-43.823,0.0,1239.61,1.487,0.4,114.3,0.0002,0.0,0.0,100.0,16.53,5G_NR
UE_018,0.749,6.398,-2.502,-66.201,0.1,48.264,1.57,33.0,107.2,0.0025,0.0,0.0,26.24,0.64,5G_NR
UE_019,0.395,26.675,22.175,-56.763,0.0,553.122,1.374,2.0,128.9,0.0013,0.0,0.0,100.0,7.37,5G_NR
UE_000,0.043,62.34,54.54,-38.03,0.0,1358.827,1.274,1.2,7.3,0.0001,0.0,0.0,100.0,18.12,5G_NR
UE_001,0.083,54.394,48.094,-43.003,0.0,1198.242,1.453,0.4,-94.4,0.0003,0.0,0.0,100.0,15.98,5G_NR
UE_002,0.207,30.747,26.397,-55.327,0.0,657.906,1.466,2.3,7.3,0.0007,0.0,0.0,100.0,8.77,5G_NR
UE_003,0.213,36.878,31.728,-52.161,0.0,790.564,1.516,0.0,-87.0,0.0007,0.0,0.0,100.0,10.54,5G_NR
UE_004,0.664,17.545,10.545,-60.728,1e-05,271.86,1.181,0.3,-6.4,0.0022,0.0,0.0,71.91,3.62,5G_NR
UE_005,0.373,22.854,19.454,-59.573,1e-07,485.904,1.042,1.7,-15.9,0.0012,0.0,0.0,100.0,6.48,5G_NR
UE_006,0.529,11.117,7.867,-63.842,0.001,212.374,1.203,1.6,-10.5,0.0018,0.0,0.0,62.53,2.83,5G_NR
UE_007,0.538,15.16,11.36,-63.22,1e-05,290.655,1.094,2.2,-11.4,0.0018,0.0,0.0,74.76,3.88,5G_NR
UE_008,0.265,26.671,20.821,-56.865,1e-07,519.628,1.367,2.0,17.9,0.0009,0.0,0.0,100.0,6.93,5G_NR
UE_009,0.936,4.136,1.736,-68.532,0.01,98.777,1.169,3.0,-1.8,0.0031,0.0,0.0,41.08,1.32,5G_NR
UE_010,0.447,15.301,7.951,-62.05,0.001,214.176,1.17,0.5,18.0,0.0015,0.0,0.0,62.83,2.86,5G_NR
UE_011,1.111,-2.645,-10.495,-70.822,0.1,9.248,1.546,38.0,74.2,0.0037,0.0,0.0,0.0,0.12,5G_NR
UE_012,0.235,33.374,30.024,-53.713,0.0,748.148,1.163,2.3,62.9,0.0008,0.0,0.0,100.0,9.98,5G_NR
UE_013,0.662,15.385,9.285,-63.207,0.001,243.391,1.141,1.0,-80.3,0.0022,0.0,0.0,67.5,3.25,5G_NR
UE_014,0.488,16.332,11.632,-62.534,1e-05,297.002,1.139,2.4,-22.2,0.0016,0.0,0.0,75.71,3.96,5G_NR
UE_015,0.482,23.419,15.869,-57.69,1e-05,398.144,1.433,2.7,-151.6,0.0016,3.0,0.0,90.54,5.31,5G_NR
UE_016,0.325,24.703,18.353,-58.249,1e-07,458.813,1.232,1.3,47.7,0.0011,0.0,0.0,99.23,6.12,5G_NR
UE_017,0.152,42.788,36.588,-48.106,0.0,911.588,1.415,0.3,114.3,0.0005,0.0,0.0,100.0,12.15,5G_NR
UE_018,0.612,16.056,12.956,-62.572,1e-05,328.14,1.181,1.9,107.2,0.002,0.0,0.0,80.35,4.38,5G_NR
UE_019,0.363,23.558,15.408,-58.221,1e-05,386.963,1.346,1.3,128.9,0.0012,0.0,0.0,88.93,5.16,5G_NR
UE_000,0.083,52.627,45.627,-43.486,0.0,1136.781,1.368,1.8,7.3,0.0003,0.0,0.0,100.0,15.16,5G_NR
UE_001,0.158,41.292,37.842,-48.554,0.0,942.84,1.261,2.2,-94.4,0.0005,0.0,0.0,100.0,12.57,5G_NR
UE_002,0.229,37.378,32.178,-51.411,0.0,801.751,1.318,1.0,7.3,0.0008,0.0,0.0,100.0,10.69,5G_NR
UE_003,0.148,37.55,34.45,-51.825,0.0,858.346,1.345,2.3,-87.0,0.0005,0.0,0.0,100.0,11.44,5G_NR
UE_004,0.835,5.372,-0.028,-67.214,0.1,74.648,1.139,26.0,20.4,0.0028,0.0,0.0,34.9,1.0,5G_NR
UE_005,0.345,22.729,17.229,-58.536,1e-07,431.273,1.474,1.0,-15.9,0.0011,0.0,0.0,95.3,5.75,5G_NR
UE_006,0.49,21.029,16.229,-58.785,1e-07,406.886,1.154,0.8,-10.5,0.0016,0.0,0.0,91.8,5.43,5G_NR
UE_007,0.537,10.179,3.829,-65.71,0.01,132.894,1.134,7.0,-11.4,0.0018,0.0,0.0,48.4,1.77,5G_NR
UE_008,0.282,23.802,20.252,-58.499,1e-07,505.577,1.358,0.2,17.9,0.0009,0.0,0.0,100.0,6.74,5G_NR
UE_009,0.848,7.747,2.997,-66.326,0.01,118.655,1.115,9.0,-1.8,0.0028,0.0,0.0,45.49,1.58,5G_NR
UE_010,0.42,16.254,9.104,-62.873,0.001,239.374,1.297,0.9,18.0,0.0014,0.0,0.0,66.87,3.19,5G_NR
UE_011,1.037,1.248,-2.952,-68.576,0.1,44.359,1.454,25.0,74.2,0.0035,0.0,0.0,24.67,0.59,5G_NR
UE_012,0.191,36.007,27.707,-52.496,0.0,690.492,1.399,2.9,62.9,0.0006,0.0,0.0,100.0,9.21,5G_NR
UE_013,0.723,16.307,8.557,-61.247,0.001,227.313,1.177,0.1,-80.3,0.0024,0.0,0.0,64.95,3.03,5G_NR
UE_014,0.469,15.345,7.895,-62.528,0.001,212.979,1.352,0.9,-22.2,0.0016,0.0,0.0,62.63,2.84,5G_NR
UE_015,0.696,8.287,3.787,-66.056,0.01,132.151,1.275,6.0,-151.6,0.0023,3.0,0.0,48.25,1.76,5G_NR
UE_016,0.266,23.878,16.828,-58.161,1e-07,421.472,1.442,0.4,47.7,0.0009,0.0,0.0,93.9,5.62,5G_NR
UE_017,0.255,25.458,18.958,-56.371,1e-07,473.702,1.256,1.2,114.3,0.0009,0.0,0.0,100.0,6.32,5G_NR
UE_018,0.477,16.209,11.559,-61.296,1e-05,295.289,1.108,2.3,107.2,0.0016,0.0,0.0,75.46,3.94,5G_NR
UE_019,0.31,27.743,24.393,-56.129,0.0,608.127,1.046,2.8,128.9,0.001,0.0,0.0,100.0,8.11,5G_NR
UE_000,0.123,43.377,38.677,-48.112,0.0,963.619,1.322,0.8,7.3,0.0004,0.0,0.0,100.0,12.85,5G_NR
UE_001,0.252,26.058,19.758,-57.771,1e-07,493.392,1.14,0.2,-94.4,0.0008,0.0,0.0,100.0,6.58,5G_NR
UE_002,0.219,30.935,26.085,-53.933,0.0,650.148,1.067,1.5,7.3,0.0007,0.0,0.0,100.0,8.67,5G_NR
UE_003,0.122,46.256,41.006,-46.372,0.0,1021.646,1.312,1.3,-87.0,0.0004,0.0,0.0,100.0,13.62,5G_NR
UE_004,0.699,14.207,10.107,-63.597,1e-05,261.875,1.29,0.9,20.4,0.0023,0.0,0.0,70.37,3.49,5G_NR
UE_005,0.316,30.359,23.759,-55.52,0.0,592.401,1.207,0.0,-15.9,0.0011,0.0,0.0,100.0,7.9,5G_NR
UE_006,0.45,23.961,15.461,-57.719,1e-05,388.237,1.215,1.8,-10.5,0.0015,0.0,0.0,89.11,5.18,5G_NR
UE_007,0.536,10.473,4.273,-64.964,0.001,140.82,1.139,7.0,-11.4,0.0018,0.0,0.0,49.95,1.88,5G_NR
UE_008,0.338,18.616,14.466,-60.592,1e-05,364.213,1.119,0.5,17.9,0.0011,0.0,0.0,85.63,4.86,5G_NR
UE_009,0.761,9.099,4.599,-66.35,0.001,146.8,1.301,2.0,-1.8,0.0025,0.0,0.0,51.1,1.96,5G_NR
UE_010,0.394,18.339,11.389,-61.63,1e-05,291.337,1.039,1.6,18.0,0.0013,0.0,0.0,74.86,3.88,5G_NR
UE_011,0.628,7.481,3.981,-66.66,0.01,135.575,1.288,2.0,74.2,0.0021,0.0,0.0,48.93,1.81,5G_NR
UE_012,0.158,42.744,38.894,-48.028,0.0,969.038,1.331,1.6,62.9,0.0005,0.0,0.0,100.0,12.92,5G_NR
UE_013,0.629,17.564,11.164,-61.818,1e-05,286.111,1.373,1.6,36.2,0.0021,0.0,0.0,74.07,3.81,5G_NR
UE_014,0.449,13.651,8.001,-63.075,0.001,215.25,1.17,2.2,-22.2,0.0015,0.0,0.0,63.0,2.87,5G_NR
UE_015,0.64,18.054,11.854,-60.873,1e-05,302.167,1.384,1.3,-151.6,0.0021,0.0,0.0,76.49,4.03,5G_NR
UE_016,0.208,36.469,33.219,-51.566,0.0,827.675,1.041,2.3,47.7,0.0007,0.0,0.0,100.0,11.04,5G_NR
UE_017,0.362,25.228,20.578,-56.886,1e-07,513.622,1.186,1.0,114.3,0.0012,0.0,0.0,100.0,6.85,5G_NR
UE_018,0.344,27.93,23.13,-56.635,0.0,576.791,1.474,2.0,107.2,0.0011,0.0,0.0,100.0,7.69,5G_NR
UE_019,0.298,22.767,18.867,-59.016,1e-07,471.457,1.17,0.1,128.9,0.001,0.0,0.0,100.0,6.29,5G_NR
UE_000,0.163,40.017,34.717,-50.792,0.0,864.985,1.246,1.9,7.3,0.0005,0.0,0.0,100.0,11.53,5G_NR
UE_001,0.347,21.239,16.789,-58.581,1e-07,420.525,1.33,0.4,94.4,0.0012,0.0,0.0,93.76,5.61,5G_NR
UE_002,0.223,36.123,29.023,-52.238,0.0,723.232,1.082,1.1,7.3,0.0007,0.0,0.0,100.0,9.64,5G_NR
UE_003,0.155,41.535,35.985,-48.732,0.0,896.58,1.08,1.1,-87.0,0.0005,0.0,0.0,100.0,11.95,5G_NR
UE_004,0.717,6.799,0.449,-66.001,0.01,80.732,1.512,6.0,20.4,0.0024,0.0,0.0,36.57,1.08,5G_NR
UE_005,0.288,24.683,17.183,-58.458,1e-07,430.167,1.074,0.0,-15.9,0.001,0.0,0.0,95.14,5.74,5G_NR
UE_006,0.451,21.071,17.021,-60.064,1e-07,426.206,1.26,1.7,46.6,0.0015,0.0,0.0,94.57,5.68,5G_NR
UE_007,0.535,13.911,5.811,-63.644,0.001,169.993,1.064,1.2,-11.4,0.0018,0.0,0.0,55.34,2.27,5G_NR
UE_008,0.325,29.651,24.501,-55.775,0.0,610.801,1.397,1.6,17.9,0.0011,0.0,0.0,100.0,8.14,5G_NR
UE_009,0.674,13.291,10.891,-64.155,1e-05,279.812,1.337,1.0,-1.8,0.0022,0.0,0.0,73.12,3.73,5G_NR
UE_010,0.368,21.908,17.158,-59.946,1e-07,429.536,1.282,0.1,18.0,0.0012,0.0,0.0,95.05,5.73,5G_NR
UE_011,0.577,19.387,12.187,-59.806,1e-05,309.983,1.328,2.8,74.2,0.0019,0.0,0.0,77.65,4.13,5G_NR
UE_012,0.144,44.996,40.646,-48.202,0.0,1012.69,1.224,2.0,62.9,0.0005,0.0,0.0,100.0,13.5,5G_NR
UE_013,0.545,16.46,11.61,-62.57,1e-05,296.473,1.314,0.6,36.2,0.0018,0.0,0.0,75.63,3.95,5G_NR
UE_014,0.532,18.111,13.161,-61.044,1e-05,333.009,1.283,0.9,-22.2,0.0018,0.0,0.0,81.06,4.44,5G_NR
UE_015,0.74,15.186,8.386,-62.907,0.001,223.589,1.189,1.0,-151.6,0.0025,0.0,0.0,64.35,2.98,5G_NR
UE_016,0.151,37.344,33.344,-52.128,0.0,830.802,1.06,1.9,47.7,0.0005,0.0,0.0,100.0,11.08,5G_NR
UE_017,0.417,24.191,20.191,-57.905,1e-07,504.076,1.052,1.5,-114.3,0.0014,0.0,0.0,100.0,6.72,5G_NR
UE_018,0.222,32.826,29.476,-53.687,0.0,734.499,1.452,0.9,107.2,0.0007,0.0,0.0,100.0,9.79,5G_NR
UE_019,0.333,25.366,18.366,-57.017,1e-07,459.154,1.063,1.0,128.9,0.0011,0.0,0.0,99.28,6.12,5G_NR
UE_000,0.203,30.869,23.969,-54.166,0.0,597.606,1.335,2.0,7.3,0.0007,0.0,0.0,100.0,7.97,5G_NR
UE_001,0.31,25.899,22.249,-57.951,0.0,554.953,1.031,2.6,94.4,0.001,0.0,0.0,100.0,7.4,5G_NR
UE_002,0.284,23.478,17.728,-57.361,1e-07,443.506,1.123,0.2,7.3,0.0009,0.0,0.0,97.05,5.91,5G_NR
UE_003,0.222,31.607,23.007,-54.496,0.0,573.755,1.292,1.2,-87.0,0.0007,0.0,0.0,100.0,7.65,5G_NR
UE_004,0.735,11.502,7.552,-64.149,0.001,205.665,1.348,2.1,20.4,0.0024,0.0,0.0,61.43,2.74,5G_NR
UE_005,0.26,26.616,23.816,-57.392,0.0,593.806,1.471,2.1,-15.9,0.0009,0.0,0.0,100.0,7.92,5G_NR
UE_006,0.456,20.693,15.293,-59.153,1e-05,384.177,1.186,0.1,46.6,0.0015,0.0,0.0,88.53,5.12,5G_NR
UE_007,0.535,16.125,12.275,-61.437,1e-05,312.052,1.313,1.6,-11.4,0.0018,0.0,0.0,77.96,4.16,5G_NR
UE_008,0.328,25.387,17.987,-57.407,1e-07,449.838,1.043,2.1,-0.4,0.0011,0.0,0.0,97.95,6.0,5G_NR
UE_009,0.71,11.435,3.285,-64.383,0.01,123.475,1.151,9.0,-1.8,0.0024,0.0,0.0,46.5,1.65,5G_NR
UE_010,0.343,28.568,21.018,-55.416,1e-07,524.5,1.324,2.5,18.0,0.0011,0.0,0.0,100.0,6.99,5G_NR
UE_011,0.536,18.023,14.323,-61.089,1e-05,360.773,1.354,1.6,74.2,0.0018,0.0,0.0,85.13,4.81,5G_NR
UE_012,0.155,44.51,39.81,-47.245,0.0,991.859,1.075,0.4,62.9,0.0005,0.0,0.0,100.0,13.22,5G_NR
UE_013,0.459,13.513,7.613,-63.344,0.001,206.954,1.176,0.1,-36.2,0.0015,0.0,0.0,61.64,2.76,5G_NR
UE_014,0.458,14.729,8.979,-61.835,0.001,236.604,1.266,0.9,-22.2,0.0015,0.0,0.0,66.43,3.15,5G_NR
UE_015,0.468,15.344,8.194,-61.928,0.001,219.421,1.512,0.2,-151.6,0.0016,0.0,0.0,63.68,2.93,5G_NR
UE_016,0.097,48.473,44.023,-45.263,0.0,1096.815,1.27,2.2,47.7,0.0003,0.0,0.0,100.0,14.62,5G_NR
UE_017,0.389,16.944,9.394,-61.928,0.001,245.812,1.124,1.1,-114.3,0.0013,0.0,0.0,67.88,3.28,5G_NR
UE_018,0.139,37.459,33.359,-51.07,0.0,831.174,1.439,2.8,107.2,0.0005,0.0,0.0,100.0,11.08,5G_NR
UE_019,0.402,24.243,19.493,-58.379,1e-07,486.861,1.48,0.0,128.9,0.0013,0.0,0.0,100.0,6.49,5G_NR
UE_000,0.243,32.763,30.363,-53.318,0.0,756.578,1.469,0.3,7.3,0.0008,0.0,0.0,100.0,10.09,5G_NR
UE_001,0.303,23.58,18.68,-57.61,1e-07,466.86,1.525,2.8,94.4,0.001,0.0,0.0,100.0,6.22,5G_NR
UE_002,0.374,22.781,16.881,-58.709,1e-07,422.788,1.162,2.0,7.3,0.0012,0.0,0.0,94.09,5.64,5G_NR
UE_003,0.301,24.071,18.321,-57.764,1e-07,458.047,1.035,1.7,-87.0,0.001,0.0,0.0,99.12,6.11,5G_NR
UE_004,0.752,11.055,5.255,-65.373,0.001,159.154,1.26,2.7,20.4,0.0025,0.0,0.0,53.39,2.12,5G_NR
UE_005,0.233,29.046,23.446,-55.877,0.0,584.64,1.068,0.7,-15.9,0.0008,0.0,0.0,100.0,7.8,5G_NR
UE_006,0.464,19.363,10.513,-59.618,1e-05,271.142,1.196,2.7,46.6,0.0015,0.0,0.0,71.8,3.62,5G_NR
UE_007,0.535,14.691,9.541,-61.854,0.001,249.123,1.238,2.7,-11.4,0.0018,0.0,0.0,68.4,3.32,5G_NR
UE_008,0.333,28.157,21.807,-56.822,1e-07,544.019,1.128,2.4,-0.4,0.0011,0.0,0.0,100.0,7.25,5G_NR
UE_009,0.505,15.067,6.317,-62.967,0.001,180.085,1.526,2.0,-1.8,0.0017,0.0,0.0,57.11,2.4,5G_NR
UE_010,0.319,20.466,13.966,-60.667,1e-05,352.213,1.217,1.6,18.0,0.0011,0.0,0.0,83.88,4.7,5G_NR
UE_011,0.508,13.951,7.451,-63.624,0.001,203.533,1.056,2.4,74.2,0.0017,0.0,0.0,61.08,2.71,5G_NR
UE_012,0.185,38.366,33.516,-50.017,0.0,835.08,1.083,0.0,62.9,0.0006,0.0,0.0,100.0,11.13,5G_NR
UE_013,0.358,18.764,11.314,-61.618,1e-05,289.599,1.236,1.6,-36.2,0.0012,4.0,0.0,74.6,3.86,5G_NR
UE_014,0.391,17.365,9.665,-61.518,0.001,251.889,1.419,1.6,-22.2,0.0013,0.0,0.0,68.83,3.36,5G_NR
UE_015,0.448,19.223,11.873,-59.689,1e-05,302.62,1.045,1.0,-151.6,0.0015,0.0,0.0,76.56,4.03,5G_NR
UE_016,0.059,57.932,52.932,-42.034,0.0,1318.761,1.391,0.5,47.7,0.0002,0.0,0.0,100.0,17.58,5G_NR
UE_017,0.39,16.811,12.011,-62.594,1e-05,305.858,1.044,0.4,-114.3,0.0013,0.0,0.0,77.04,4.08,5G_NR
UE_018,0.169,38.793,30.043,-51.004,0.0,748.609,1.202,1.8,107.2,0.0006,0.0,0.0,100.0,9.98,5G_NR
UE_019,0.491,15.535,10.035,-62.433,1e-05,260.249,1.309,0.2,128.9,0.0016,0.0,0.0,70.12,3.47,5G_NR
UE_000,0.283,29.184,21.284,-54.808,1e-07,531.088,1.363,0.4,7.3,0.0009,0.0,0.0,100.0,7.08,5G_NR
UE_001,0.327,23.692,16.492,-57.654,1e-07,413.291,1.323,2.1,94.4,0.0011,0.0,0.0,92.72,5.51,5G_NR
UE_002,0.478,23.33,18.23,-58.635,1e-07,455.794,1.538,2.7,7.3,0.0016,0.0,0.0,98.8,6.08,5G_NR
UE_003,0.385,16.638,11.088,-60.981,1e-05,284.355,1.149,0.0,-87.0,0.0013,0.0,0.0,73.81,3.79,5G_NR
UE_004,0.77,13.036,5.886,-63.182,0.001,171.478,1.487,2.1,20.4,0.0026,0.0,0.0,55.6,2.29,5G_NR
UE_005,0.206,30.921,23.121,-54.94,0.0,576.573,1.286,0.2,-15.9,0.0007,0.0,0.0,100.0,7.69,5G_NR
UE_006,0.475,21.465,16.015,-58.768,1e-07,401.673,1.357,2.6,46.6,0.0016,0.0,0.0,91.05,5.36,5G_NR
UE_007,0.535,17.651,14.801,-60.674,1e-05,372.29,1.388,1.7,-11.4,0.0018,0.0,0.0,86.8,4.96,5G_NR
UE_008,0.372,25.075,20.275,-58.263,1e-07,506.147,1.452,0.2,-0.4,0.0012,0.0,0.0,100.0,6.75,5G_NR
UE_009,0.424,23.722,17.922,-58.239,1e-07,448.256,1.337,0.4,-1.8,0.0014,0.0,0.0,97.73,5.98,5G_NR
